"regio_inv","TechGroup","TimePeriod","regio_tech","onshored_patents","non_western_share","non_domestic_share","China_share","India_share","reg_label","TechGroup_No","N_patents_state","N_patents_TechGroup","weight_initial_patents","imputed_N_inv_ChinaIndia","N_inv_regiotech","imputed_N_inv_regiotech","ChinaIndia_share_imputed","imputed_N_inv_nonwestern","non_western_share_imputed","imputed_N_inv_anglosaxon","anglosaxon_share_imputed","trend","anglo_saxon_share","N_inv_nonwestern","N_inv_non_domestic","N_inv_anglosaxon","N_inv_China","N_inv_India","N_inv_ChinaIndia","onshored_patents_exclsubsidiaries","onshored_patents_notaxhavens","onshored_patents_twoinv","onshored_patents_worldclass","onshored_patents_excldejp","N_inv_nonwestern_classification","imputed_N_inv_nonwestern_classification","N_offshoring_firms"
"Washington","Consumer Goods & Civil Engineering",2009,"WA010",11,10.9393496721885,41.4461890514063,4.94108004520421,0.90372533479985,"WA",10,3350,20287,0.000959546396249046,1.14370960960896,68,25.6806456261709,4.45358588821231,2.12557162628309,8.27693998517289,13.9203502864203,54.2056087259513,9,58.5538109485937,7.43875777708818,28.1834085549563,39.8165914450437,3.35993443073886,0.614533227663898,3.97446765840276,11,11,3,1,9,6,1.99785751056649,3
"Washington","Consumer Goods & Civil Engineering",2012,"WA010",4,6.90305505312529,39.458471486903,0.790426885874483,2.60424738447966,"WA",10,4411,23529,0.000959546396249046,1.42331630321688,85,31.5432579142047,4.51226790551627,2.75807671535497,8.74379153496677,17.3409562727816,54.9751592557361,10,60.541528513097,5.86759679515649,33.5397007638676,51.4602992361324,0.671862852993311,2.21361027680771,2.88547312980102,3,4,1,1,3,4,2.65911577930154,1
"Washington","Consumer Goods & Civil Engineering",2015,"WA010",9,15.6373339014414,48.3057757949006,5.22947205169027,1.55615721685352,"WA",10,5528,28008,0.000959546396249046,2.04275237321124,123,39.9966373636931,5.10731028370286,3.79637394210208,9.49173278638726,21.9252673876219,54.817776775216,11,51.6942242050994,19.2339206987729,59.4161042277277,63.5838957722723,6.43225062357904,1.91407337672983,8.34632400030887,9,9,3,3,9,19,3.55692266110223,3
"Washington","Electrical Machinery",1991,"WA011",0,11.0469461218884,40.4685175167625,4.33012257635296,1.98930749563368,"WA",11,734,9709,0.00034892596227238,5.47917116113568,59,136.81654417063,4.00475775378624,8.94815523033731,6.54025818630361,78.8300858390558,57.6173636872039,3,59.5314824832375,6.51769821191414,23.8764253348899,35.1235746651101,2.55477232004824,1.17369142242387,3.72846374247212,0,0,0,0,0,7,8.30219560109653,0
"Washington","Electrical Machinery",1994,"WA011",1,5.70706775721269,37.9576111000221,2.06944519194587,0.850110690020551,"WA",11,1058,11577,0.00034892596227238,10.5835452004341,56,219.400586059471,4.82384545571148,16.4991066970746,7.52008323833847,122.885411381292,56.0096094492577,4,62.0423888999779,3.19595794403911,21.2562622160124,34.7437377839876,1.15888930748969,0.476061986411509,1.6349512939012,1,0,0,0,1,3,15.691687162167,0
"Washington","Electrical Machinery",1997,"WA011",0,16.6013427127522,43.1133953850079,6.63537273097504,0.594628183201361,"WA",11,1528,14671,0.00034892596227238,17.0072622166844,105,282.834318105395,6.01315368326233,24.9987706170703,8.83866243125236,161.067593981367,56.947684093041,5,56.8866046149921,17.4314098483898,45.2690651542583,59.7309348457417,6.96714136752379,0.624359592361429,7.59150095988522,0,0,0,0,0,17,24.5007223650103,0
"Washington","Electrical Machinery",2000,"WA011",17,15.0929606247457,44.9820707617881,6.5767954960369,3.58231807703865,"WA",11,2245,17006,0.00034892596227238,22.4125241988916,130,315.005236105106,7.11496877830096,32.2836749671683,10.2486153456815,173.587071255672,55.1060907437588,6,55.0179292382119,19.6208488121694,58.4766919903245,71.5233080096755,8.54983414484796,4.65701350015024,13.2068476449982,17,12,11,3,16,19,32.121424976812,9
"Washington","Electrical Machinery",2003,"WA011",7,11.2938795826879,42.3903440537635,4.28837741990658,2.48734987838295,"WA",11,3051,17749,0.00034892596227238,24.0935475298597,161,309.943892011337,7.77351906292071,34.6591888112013,11.1824074306757,169.042142086429,54.5395945664406,7,57.6096559462365,18.1831461281276,68.2484539265593,92.7515460734407,6.9042876460496,4.00463330419655,10.9089209502461,7,5,3,1,6,17,34.999032623723,3
"Washington","Electrical Machinery",2006,"WA011",6,10.923769561528,41.9486467769243,4.71853853130336,1.40438625226019,"WA",11,4388,18121,0.00034892596227238,25.3985518067176,151,293.37099485997,8.65748565867619,36.097449334906,12.3043688596876,156.013049692673,53.1794391491019,8,58.0513532230757,16.4948920379072,63.3424566331557,87.6575433668443,7.12499318226807,2.12062324091289,9.24561642318096,6,4,4,2,5,16,36.9444737701239,5
"Washington","Electrical Machinery",2009,"WA011",3,18.6846417654663,50.9399399929405,9.44479799529412,2.83353828304175,"WA",11,3350,18580,0.00034892596227238,28.1968051507507,178,289.55161646731,9.7380928121788,39.8699100683431,13.7695346186556,149.888702257546,51.765797092163,9,49.0600600070595,33.2586623425301,90.673093187434,87.326906812566,16.8117404316235,5.04369814381431,21.8554385754378,3,2,2,0,3,31,40.7294562626916,3
"Washington","Electrical Machinery",2012,"WA011",24,18.4437499639792,45.6033101091791,10.4200531913534,4.01728968540806,"WA",11,4411,20432,0.00034892596227238,33.822174672174,266,312.748330691262,10.8145020622228,46.1584818565024,14.7589858447779,158.60800820318,50.7142621201564,10,54.3966898908209,49.0603749041846,121.304804890416,144.695195109584,27.7173414890001,10.6859905631854,38.4033320521855,24,18,12,8,12,47,47.3144386830919,8
"Washington","Electrical Machinery",2015,"WA011",17,26.748438886961,53.4100750255639,6.1390851490103,9.70213151480919,"WA",11,5528,22857,0.00034892596227238,38.8400096685163,300,351.943699860691,11.035858770562,53.9736124673309,15.3358655059588,177.527175996401,50.4419246790526,11,46.5899249744361,80.245316660883,160.230225076692,139.769774923308,18.4172554470309,29.1063945444276,47.5236499914585,17,15,12,3,12,80,54.5460630700569,12
"Washington","Engines, Turbines, Thermal & Environmental Technologies",1980,"WA03",6,5.84300513848138,37.2584964730226,1.85181504864707,0.2615556498175,"WA",3,640,18104,0.000872314905680951,0.649428058133692,33,30.0208483451026,2.16325684960077,1.14533652486737,3.81513710639098,19.6456900547488,65.4401562171501,1,62.7415035269774,1.92819169569886,12.2953038360974,20.7046961639026,0.611098966053532,0.0863133644397749,0.697412330493307,6,6,4,2,0,2,0.87070129217188,1
"Washington","Engines, Turbines, Thermal & Environmental Technologies",1988,"WA03",5,1.99427396552106,48.2402371771329,1.06763781654868,0.308687303686384,"WA",3,843,9358,0.000872314905680951,0.439263587155779,37,20.5925925925926,2.13311454194353,0.89553915006712,4.34884119636911,13.2674245442184,64.4281407722835,2,51.7597628228671,0.737881367242792,17.8488877555392,19.1511122444608,0.39502599212301,0.114214302363962,0.509240294486972,5,4,3,3,2,NA,0.770016959304885,1
"Washington","Engines, Turbines, Thermal & Environmental Technologies",1991,"WA03",8,NA,NA,NA,NA,"WA",3,734,8875,0.000872314905680951,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,8,5,5,1,3,1,NA,1
"Washington","Engines, Turbines, Thermal & Environmental Technologies",1994,"WA03",9,NA,NA,NA,NA,"WA",3,1058,10518,0.000872314905680951,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,9,4,5,2,7,NA,NA,5
"Washington","Engines, Turbines, Thermal & Environmental Technologies",1997,"WA03",3,NA,NA,NA,NA,"WA",3,1528,11106,0.000872314905680951,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,3,2,2,0,2,NA,NA,3
"Washington","Engines, Turbines, Thermal & Environmental Technologies",2000,"WA03",3,NA,NA,NA,NA,"WA",3,2245,12710,0.000872314905680951,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,3,1,NA,4
"Washington","Engines, Turbines, Thermal & Environmental Technologies",2003,"WA03",6,NA,NA,NA,NA,"WA",3,3051,13670,0.000872314905680951,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,6,6,2,1,6,4,NA,2
"Washington","Engines, Turbines, Thermal & Environmental Technologies",2006,"WA03",7,NA,NA,NA,NA,"WA",3,4388,12896,0.000872314905680951,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,7,6,5,1,6,2,NA,7
"Washington","Engines, Turbines, Thermal & Environmental Technologies",2009,"WA03",3,7.64461748533955,35.569145575827,2.37756747359874,2.51747231059886,"WA",3,3350,13280,0.000872314905680951,1.61036084387848,43,24.4386799250612,6.58939373491733,2.53511855192781,10.3733857953928,13.1060453515252,53.6282867639071,9,64.430854424173,3.28718551869601,15.2947325976056,27.7052674023944,1.02235401364746,1.08251309355751,2.10486710720497,3,2,2,1,2,3,2.4126806767364,2
"Washington","Engines, Turbines, Thermal & Environmental Technologies",2012,"WA03",22,9.36344513060508,36.2697115180049,2.85925510196386,2.45001175338171,"WA",3,4411,16696,0.000872314905680951,1.99310335562555,66,32.3311716385646,6.16464932946685,3.24555208841433,10.0384611009365,17.1984752481815,53.1947169760688,10,63.7302884819951,6.17987378619935,23.9380096018832,42.0619903981168,1.88710836729615,1.61700775723193,3.50411612452808,22,17,12,3,18,5,2.86898301389013,4
"Washington","Engines, Turbines, Thermal & Environmental Technologies",2015,"WA03",10,6.06662900826328,38.2385706933416,1.22940354275442,2.01007475846897,"WA",3,5528,19675,0.000872314905680951,2.2879902228963,82,32.9054138444541,6.95323339105161,3.60028284641933,10.9413085136631,17.5583095438948,53.3599413971635,11,61.7614293066584,4.97463578677589,31.3556279685401,50.6443720314599,1.00811090505862,1.64826130194456,2.65637220700318,10,9,3,1,7,5,3.41202494787634,3
"Washington","Information & Communication Technology",1988,"WA02",0,0.68025041348943,37.2814194437303,0.0457639682562069,0.181417165381528,"WA",2,843,7883,0.000654236179260713,1.50303834708173,33,27.7105250516405,5.42407025590714,2.48560813587642,8.96990631265309,16.713592994821,60.3149632266948,2,62.7185805562697,0.224482636451512,12.302868416431,20.697131583569,0.0151021095245483,0.0598676645759042,0.0749697741004525,0,0,0,0,0,NA,2.45368912992752,0
"Washington","Information & Communication Technology",1991,"WA02",1,3.97741409146771,28.2135329703151,0.0924113181778204,0.380303134784988,"WA",2,734,8856,0.000654236179260713,2.83787080785583,33,82.1299899120911,3.45534050459934,5.20180777082231,6.33362767533533,47.8504972977683,58.2619057289374,3,71.7864670296849,1.31254665018434,9.31046588020399,23.689534119796,0.0304957349986807,0.125500034479046,0.155995769477727,1,1,1,0,0,1,4.66201226362217,1
"Washington","Information & Communication Technology",1994,"WA02",1,7.66064444306566,44.7226536195682,1.32658407483412,1.76759416604449,"WA",2,1058,12916,0.000654236179260713,4.91233665004475,55,120.6576355863,4.07130193308921,8.22707580887462,6.81852894671573,68.4124592433013,56.699651796483,4,55.2773463804318,4.21335444368611,24.5974594907625,30.4025405092375,0.729621241158767,0.972176791324472,1.70179803248324,1,1,1,0,0,4,7.44797147468974,1
"Washington","Information & Communication Technology",1997,"WA02",27,15.141948410568,46.5647184544927,0.9230672576549,7.07337090754684,"WA",2,1528,25635,0.000654236179260713,9.13346682490365,150,175.304126435125,5.21006950072203,14.5605118641372,8.30585803097204,100.798181941393,57.4990355282342,5,53.4352815455073,22.712922615852,69.847077681739,80.152922318261,1.38460088648235,10.6100563613203,11.9946572478026,9,27,23,4,21,23,13.4887516439529,7
"Washington","Information & Communication Technology",2000,"WA02",36,16.7946004022533,43.8581771287681,3.99342886146796,6.94995373410161,"WA",2,2245,41039,0.000654236179260713,17.968066552989,277,248.179468703463,7.23994883495304,27.9073183078072,11.2448134624513,132.775616472628,53.4998391149249,6,56.1418228712319,46.5210431142416,121.487150646688,155.512849353312,11.0617979462663,19.2513718434615,30.3131697897277,33,36,17,6,14,46,26.6750716947311,9
"Washington","Information & Communication Technology",2003,"WA02",45,22.7471582948231,52.8531588587174,4.25499510506699,11.2218399266961,"WA",2,3051,44860,0.000654236179260713,20.3329939569311,577,247.177883460633,8.22605715052556,30.6967118381728,12.4188747829705,129.486265356025,52.3858621746988,7,47.1468411412826,131.251103361129,304.962726614799,272.037273385201,24.5513217562365,64.7500163770363,89.3013381332728,42,40,29,7,28,129,29.5445733111058,19
"Washington","Information & Communication Technology",2006,"WA02",69,30.8031341919762,58.8397117671184,6.42288001114772,14.5647637128152,"WA",2,4388,46620,0.000654236179260713,25.640410469565,896,227.920737858481,11.2497049239484,36.4856181311338,16.0080291394055,110.884829087818,48.6506099136392,8,41.1602882328816,275.996082360107,527.203817433381,368.796182566619,57.5490048998836,130.500282866824,188.049287766708,65,59,42,14,37,270,35.1955115232205,22
"Washington","Information & Communication Technology",2009,"WA02",36,30.1592587667911,59.1149371043294,5.12612796808739,16.7228644126787,"WA",2,3350,48448,0.000654236179260713,22.6782814067593,742,198.741221117356,11.4109600812847,31.731859212016,15.9664205712404,97.1318828549174,48.8735463678979,9,40.8850628956706,223.78170004959,438.632833314124,303.367166685876,38.0358695232084,124.083653942076,162.119523465284,32,31,22,5,18,224,30.6295600855972,17
"Washington","Information & Communication Technology",2012,"WA02",81,32.7427352887372,60.8682174665488,4.73077306427944,16.8794554501809,"WA",2,4411,53467,0.000654236179260713,29.0057649452887,1066,227.880674448768,12.728488282498,40.0546362326095,17.5770219784981,107.042912662708,46.9732297052569,10,39.1317825334512,349.037558177939,648.855198193411,417.144801806589,50.4300408652189,179.934995098929,230.365035964148,80,74,55,20,53,348,38.3363259135086,17
"Washington","Information & Communication Technology",2015,"WA02",98,35.2571311322699,63.6207046865879,6.38684557532777,18.1214200170229,"WA",2,5528,70288,0.000654236179260713,39.9655608641306,1580,303.747417975693,13.1574981379196,55.0851654663568,18.1351880564018,142.731461652228,46.9901810535391,11,36.3792953134121,557.062671889864,1005.20713404809,574.792865951911,100.912160090179,286.318436268962,387.230596359141,96,92,66,39,67,557,52.4782767988805,19
"Washington","Instruments",1980,"WA08",5,3.71917890241208,33.9136680058728,1.33379866169949,0.705052286031307,"WA",8,640,30554,0.00207174790099226,1.95654323551768,95,63.5806312148725,3.07726299367096,3.41217273190838,5.36668583924064,40.0634343137691,63.0120109666317,1,66.0863319941271,3.53321995729148,32.2179846055792,62.7820153944208,1.26710872861452,0.669799671729741,1.93690840034426,5,5,2,0,3,3,3.02713871611704,2
"Washington","Instruments",1988,"WA08",5,10.2227847424112,47.2195175953846,2.13502778956338,2.1145852582534,"WA",8,843,20167,0.00207174790099226,2.27492887218786,120,64.0881010712398,3.54968993332954,4.01025090434015,6.2574032266651,39.1633488263851,61.1086116950968,2,52.7804824046154,12.2673416908935,56.6634211144615,63.3365788855385,2.56203334747606,2.53750230990408,5.09953565738014,5,4,1,1,1,13,3.7736596616318,1
"Washington","Instruments",1991,"WA08",5,10.7919061895515,41.0641825976691,1.44317344801613,3.28665445611805,"WA",8,734,20201,0.00207174790099226,2.38153773967136,77,55.7949752606043,4.26837314390372,4.00430485519553,7.1768198417374,33.3532257499006,59.7781889751112,3,58.9358174023309,8.30976776595467,31.6194206002052,45.3805793997948,1.11124355497242,2.5307239312109,3.64196748618332,5,5,3,3,1,7,3.67969281320674,2
"Washington","Instruments",1994,"WA08",6,10.1714734852265,46.7812411674407,2.84728890471222,1.49053772228924,"WA",8,1058,23989,0.00207174790099226,2.71956434990197,74,52.0690781572753,5.22299308178165,4.37327309774119,8.39898314414491,29.4766313598588,56.6106265043223,4,53.2187588325593,7.52689037906758,34.6181184639061,39.3818815360939,2.10699378948705,1.10299791449404,3.20999170398109,5,4,4,1,3,7,4.08701236499998,4
"Washington","Instruments",1997,"WA08",8,8.53969152385208,48.3308030484805,1.32455279965953,1.23526190539232,"WA",8,1528,29612,0.00207174790099226,3.66937174530605,106,54.2859201614065,6.75934337005991,5.89091369830524,10.8516419741804,29.2782125727541,53.9333449367758,5,51.6691969515195,9.0520730152832,51.2306512313893,54.7693487686107,1.40402596763911,1.30937761971586,2.71340358735497,8,8,5,2,4,8,5.90152802649707,3
"Washington","Instruments",2000,"WA08",20,12.2679139617916,43.6243344328362,5.51495290090663,1.27458185456765,"WA",8,2245,34589,0.00207174790099226,6.98231667231832,134,85.7089878464716,8.14653964275668,10.7391366347096,12.5297671860813,42.5068204069265,49.5943558253983,6,56.3756655671638,16.4390047088008,58.4566081400005,75.5433918599995,7.39003688721489,1.70793968512065,9.09797657233554,19,19,10,1,11,15,11.0697456860305,12
"Washington","Instruments",2003,"WA08",48,9.51268896345113,42.8698000598415,1.4007457889226,3.1183280055657,"WA",8,3051,37380,0.00207174790099226,8.28210690551,167,94.7900273814671,8.73731882382522,12.9981763062348,13.7125989571939,46.0759500044204,48.6084362218772,7,57.1301999401585,15.8861905689634,71.5925660999353,95.4074339000647,2.33924546750074,5.20760776929473,7.54685323679546,47,36,31,11,25,15,13.2053102109449,12
"Washington","Instruments",2006,"WA08",51,14.7407075022155,45.1787061182575,6.28824451454343,2.16057605949325,"WA",8,4388,35264,0.00207174790099226,7.58518970123581,212,84.4269587356488,8.98432185030611,11.581172712927,13.7173870602032,41.4560251381648,49.1028289529755,8,54.8212938817425,31.2502999046969,95.7788569707058,116.221143029294,13.3310783708321,4.5804212461257,17.9114996169578,47,32,28,4,30,31,12.0673271362281,11
"Washington","Instruments",2009,"WA08",42,16.8715151050749,46.549452392973,7.04050365204439,4.63860583689701,"WA",8,3350,31712,0.00207174790099226,6.97922254603367,193,72.5948984003459,9.61392976617268,10.7503107382105,14.8086311505317,34.4201186250164,47.4139634925813,9,53.450547607027,32.5620241527945,89.8404431184379,103.159556881562,13.5881720484457,8.95250926521123,22.5406813136569,40,35,23,7,19,32,10.8980038520131,19
"Washington","Instruments",2012,"WA08",33,16.7455492226571,47.4102344615838,5.13487996911708,5.1348705390419,"WA",8,4411,30866,0.00207174790099226,8.4870536176752,258,80.3271364749964,10.5656120585314,13.3635055965482,16.6363525241659,37.031616690858,46.1010043628094,10,52.5897655384162,43.2035169944553,122.318404910886,135.681595089114,13.2479903203221,13.2479659907281,26.4959563110502,29,32,21,9,7,43,13.5314494690036,8
"Washington","Instruments",2015,"WA08",21,20.5683527608153,49.7821377243188,5.42962048631695,6.55577896063023,"WA",8,5528,36870,0.00207174790099226,10.9628515442681,325,99.998270644185,10.9630411342574,16.3093935914426,16.3096756437667,46.8657757289864,46.8665862190205,11,50.2178622756812,66.8471464726497,161.791947604036,163.208052395964,17.6462665805301,21.3062816220483,38.9525482025783,15,19,11,6,8,63,16.27088260209,8
"Washington","Machines & Mechanical Engineering",1980,"WA09",11,4.28248751793123,37.5866479871101,1.1162434038203,1.87728235761059,"WA",9,640,52204,0.00338022025951368,1.36426541901987,110,78.0835855310563,1.74718592869593,2.59500992666905,3.32337444421906,51.4512971257967,65.8925903259564,1,62.4133520128899,4.71073626972435,41.3453127858211,68.6546872141789,1.22786774420233,2.06501059337165,3.29287833757398,11,11,4,1,10,4,2.10480084758723,3
"Washington","Machines & Mechanical Engineering",1988,"WA09",8,5.49015660563392,36.6707960083065,1.07017376618208,2.81463176447119,"WA",9,843,31107,0.00338022025951368,1.37024889336892,95,59.2270740260364,2.31355155712497,2.33136900522661,3.93632311500266,37.4791630549421,63.2804569046685,2,63.3292039916935,5.21564877535222,34.8372562078912,60.1627437921088,1.01666507787297,2.67390017624763,3.6905652541206,8,3,2,1,8,4,1.83644747409453,2
"Washington","Machines & Mechanical Engineering",1991,"WA09",3,7.52477380482326,56.7576612001811,1.00944592841697,5.26049963505259,"WA",9,734,27864,0.00338022025951368,1.21773006412924,58,45.1247538069847,2.69858550217896,2.35519262902234,5.21929191923433,28.1848762509623,62.4599003276992,3,43.2423387998189,4.36436880679749,32.919443496105,25.080556503895,0.585478638481845,3.0510897883305,3.63656842681235,3,2,2,0,1,4,1.97669443215883,2
"Washington","Machines & Mechanical Engineering",1994,"WA09",6,8.29389475001847,33.8817522139679,0.199456919946073,2.36430154846608,"WA",9,1058,32394,0.00338022025951368,1.19914755416723,56,40.3572080511121,2.97133427230278,2.11738529586087,5.24660995671261,24.4552970570879,60.5970983575362,4,66.1182477860321,4.64458106001035,18.973781239822,37.026218760178,0.111695875169801,1.324008867141,1.4357047423108,4,5,3,0,5,4,1.78421790971327,4
"Washington","Machines & Mechanical Engineering",1997,"WA09",5,7.53953325995868,43.1511563657822,3.00974704817428,1.23101339136664,"WA",9,1528,37923,0.00338022025951368,1.42639725986859,123,43.6023442378825,3.27137745641967,2.68615694292383,6.16057918415784,25.5287529675482,58.5490377037306,5,56.8488436342178,9.27362590974918,53.0759223299121,69.9240776700879,3.70198886925436,1.51414647138097,5.21613534063533,5,3,3,2,3,8,2.38656788687748,4
"Washington","Machines & Mechanical Engineering",2000,"WA09",4,2.62290865923767,43.3620897779695,0.205028973443102,0.33339963315455,"WA",9,2245,38478,0.00338022025951368,2.00826787882068,88,54.4461738002594,3.68853812609163,3.59113342102056,6.59574983945603,31.9845836374476,58.745328468417,6,56.6379102220305,2.30815962012915,38.1586390046132,49.8413609953868,0.18042549662993,0.293391677176004,0.473817173805934,3,3,3,0,4,1,3.31919705509489,3
"Washington","Machines & Mechanical Engineering",2003,"WA09",4,7.42064504885471,37.3442895263574,2.59148787791041,0.471423794442029,"WA",9,3051,37149,0.00338022025951368,2.39466904106215,115,58.2922611327281,4.10803937697601,4.09504055458673,7.0250157997175,33.4361540832318,57.3595078206001,7,62.6557104736426,8.53374180618292,42.945932955311,72.054067044689,2.98021105959697,0.542137363608333,3.5223484232053,4,3,3,1,3,7,3.93460863354052,5
"Washington","Machines & Mechanical Engineering",2006,"WA09",6,8.19982594242909,45.8168305058791,3.4505175135206,0.167122637463591,"WA",9,4388,31607,0.00338022025951368,2.37827539977934,114,56.7698515636259,4.18932819846084,4.17066435870644,7.34661839661865,32.0257664653844,56.4133348657622,8,54.1831694941209,9.34780157436916,52.2311867767022,61.7688132232978,3.93358996541349,0.190519806708494,4.12410977212198,6,6,3,1,4,9,3.89682327820099,3
"Washington","Machines & Mechanical Engineering",2009,"WA09",18,8.67669004970442,39.2245077218759,1.21542471642686,1.76445880764149,"WA",9,3350,28963,0.00338022025951368,1.74033899863389,125,46.7005812557045,3.72658958804996,3.12702220493172,6.69589568448842,27.3310864045634,58.5240818629531,9,60.7754922781241,10.8458625621305,49.0306346523448,75.9693653476552,1.51928089553357,2.20557350955187,3.72485440508544,16,15,10,2,16,10,2.79199222518108,8
"Washington","Machines & Mechanical Engineering",2012,"WA09",12,6.27928228648945,38.3821333612407,0.748164526018549,3.19744258869349,"WA",9,4411,32169,0.00338022025951368,2.03192824811619,175,49.9991353220925,4.06392677598641,3.53560569105882,7.07133367063768,28.0857833786449,56.1725381803452,10,61.6178666387593,10.9887440013565,67.1687333821713,107.831266617829,1.30928792053246,5.59552453021361,6.90481245074607,11,12,8,3,6,9,3.2229033316185,7
"Washington","Machines & Mechanical Engineering",2015,"WA09",13,7.69638473375345,39.3427192347437,1.8609365364418,2.57873897033895,"WA",9,5528,37646,0.00338022025951368,3.44953810066221,167,67.5736177162896,5.10485928864313,5.64357584904489,8.35174442300789,37.4520883251372,55.4241279227955,11,60.6572807652563,12.8529625053683,65.702341122022,101.297658877978,3.1077640158578,4.30649408046605,7.41425809632386,13,13,5,5,8,12,5.23428159559738,4
"Washington","Medical Technology",1980,"WA06",1,NA,NA,NA,NA,"WA",6,640,10950,0.000676044051902737,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,3,NA,0
"Washington","Medical Technology",1988,"WA06",1,8.88448460907857,49.794968468793,3.23614480865444,0.608980863024564,"WA",6,843,9447,0.000676044051902737,0.7422159192008,35,25.453619637796,2.915954311263,1.38305205307877,5.4336164080376,15.3543303426636,60.3227775112344,2,50.205031531207,3.1095696131775,17.4282389640775,17.5717610359225,1.13265068302906,0.213143302058597,1.34579398508765,1,1,0,1,0,3,1.22699597616006,0
"Washington","Medical Technology",1991,"WA06",2,NA,NA,NA,NA,"WA",6,734,9837,0.000676044051902737,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2,1,2,0,1,2,NA,3
"Washington","Medical Technology",1994,"WA06",7,10.5169736632125,51.6873932193611,2.34316651216248,0.216898441791412,"WA",6,1058,15516,0.000676044051902737,0.758728857027022,39,23.2501321035692,3.26333138085933,1.53262693240862,6.59190634092501,12.8141956592955,55.1145068863,4,48.3126067806389,4.10161972865288,20.1580833555508,18.8419166444492,0.913834939743367,0.0845903922986508,0.998425332042018,5,4,5,3,5,4,1.34126878968984,4
"Washington","Medical Technology",1997,"WA06",11,5.04519218596796,39.1635331116049,0.688510849618969,0.143039327348286,"WA",6,1528,20718,0.000676044051902737,1.3074044876783,48,29.0860354517942,4.49495597241201,2.35743244855221,8.10503188878837,15.3656754996189,52.8283599361117,5,60.8364668883951,2.42169224926462,18.7984958935704,29.2015041064296,0.330485207817105,0.0686588771271772,0.399144084944282,11,1,8,5,11,1,2.18943817448461,6
"Washington","Medical Technology",2000,"WA06",12,10.3726488273948,49.4183787800455,2.13377464572744,1.55158832674017,"WA",6,2245,23136,0.000676044051902737,2.47928060571153,84,51.3479367824374,4.82839381885257,4.60443131228808,8.96712039628228,25.9041619850659,50.4483015448556,6,50.5816212199545,8.7130250150116,41.5114381752382,42.4885618247618,1.79237070241105,1.30333419446174,3.09570489687279,12,8,11,2,11,9,4.28245758541424,9
"Washington","Medical Technology",2003,"WA06",35,11.9860409638866,47.7021336769118,1.88447218847606,6.45227424028895,"WA",6,3051,24826,0.000676044051902737,3.45928800804452,123,65.8909545083345,5.25001957227218,6.61764334172303,10.0433259634841,32.9411959126882,49.9935023835805,7,52.2978663230882,14.7428303855805,58.6736244226015,64.3263755773985,2.31790079182555,7.93629731555541,10.254198107381,35,13,22,2,32,14,6.12227583905603,9
"Washington","Medical Technology",2006,"WA06",101,12.175413096043,47.2552633623991,2.30311596086772,4.63484541980921,"WA",6,4388,25160,0.000676044051902737,4.87790028336447,145,78.0969400009608,6.24595571005018,8.50916964385004,10.8956505129975,38.5732567496934,49.3915084883209,8,52.7447366376009,17.6543489892624,68.5201318754788,76.4798681245212,3.3395181432582,6.72052585872336,10.0600440019816,99,30,71,19,90,15,8.17975432032708,21
"Washington","Medical Technology",2009,"WA06",43,14.3552807956797,47.3744985569279,3.74002575519012,6.261448748659,"WA",6,3350,25123,0.000676044051902737,5.51778305673529,79,68.9357736465389,8.00423751683293,8.97379470788921,13.0176165917879,33.0643695315619,47.9640218460391,9,52.6255014430721,11.3406718285869,37.4258538599731,41.5741461400269,2.95462034660019,4.94654451144061,7.9011648580408,42,13,35,8,39,10,8.56802721873929,11
"Washington","Medical Technology",2012,"WA06",15,10.6699815986424,46.2891457458902,3.9383414822282,2.99248602537723,"WA",6,4411,28937,0.000676044051902737,5.48626888502387,122,70.8721717826776,7.74107628851415,9.01200431496715,12.715857420881,34.1563191071176,48.1942605228108,10,53.7108542541098,13.0173775503437,56.4727578099861,65.5272421900139,4.8047766083184,3.65083295096022,8.45560955927862,14,7,9,2,13,13,8.63557107495188,8
"Washington","Medical Technology",2015,"WA06",27,13.8032379894336,45.0876251563386,1.53493161779584,7.57757215465408,"WA",6,5528,33636,0.000676044051902737,6.89093854518864,164,85.2682903396263,8.08147849305037,11.3547574739198,13.3165065567674,41.341972934201,48.484580574484,11,54.9123748436614,22.6373103026711,73.9437052563952,90.0562947436048,2.51728785318518,12.4272183336327,14.9445061868179,24,23,18,3,21,22,10.8248638977122,10
