"regio_tech","TechGroup","regio_inv","TimePeriod","onshored_patents","non_western_share","non_domestic_share","China_share","India_share","reg_label","TechGroup_No","weight_initial_patents","imputed_N_inv_ChinaIndia","N_inv_regiotech","imputed_N_inv_regiotech","ChinaIndia_share_imputed","imputed_N_inv_nonwestern","non_western_share_imputed","imputed_N_inv_anglosaxon","anglosaxon_share_imputed","trend","anglo_saxon_share","N_inv_nonwestern","N_inv_non_domestic","N_inv_anglosaxon","N_inv_China","N_inv_India","N_inv_ChinaIndia"
"MO01","Audiovisual Technologies","Missouri","2006",1,7.71579253155069,39.2362682123684,2.36766947902523,4.45344066846416,"MO","01",2.18078726420238e-05,10.686579684916,137,126.6252341836,8.43953399479684,16.5830817452912,13.096190385912,70.8913631344931,55.9851783031685,8,60.7637317876316,10.5706357682244,53.7536874509448,83.2463125490552,3.24370718626457,6.10121371579589,9.34492090206046
"MO01","Audiovisual Technologies","Missouri","2000",0,5.70230002051539,43.264883990155,2.00552313055035,1.55626400865549,"MO","01",2.18078726420238e-05,8.29788907746653,150,142.561608300908,5.82056359798635,14.090655657693,9.88390621123717,82.9314087804299,58.1723296817645,6,56.735116009845,8.55345003077309,64.8973259852324,85.1026740147676,3.00828469582553,2.33439601298323,5.34268070880876
"MO01","Audiovisual Technologies","Missouri","1997",0,6.87825468261643,34.3932515685847,1.29399944386746,2.37218710779266,"MO","01",2.18078726420238e-05,7.05178413725134,142,136.127203727723,5.18029015813481,12.0974777615347,8.8868921348974,78.7028251767514,57.8156481743137,5,65.6067484314153,9.76712164931533,48.8384172273902,93.1615827726098,1.83747921029179,3.36850569306557,5.20598490335736
"MO01","Audiovisual Technologies","Missouri","1988",2,NA,NA,NA,NA,"MO","01",2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"MO01","Audiovisual Technologies","Missouri","1991",0,11.7614097253389,47.1673525104572,4.95680563323973,3.42727420941722,"MO","01",2.18078726420238e-05,2.90406073785113,58,79.5963635490224,3.64848418742466,5.64445299131208,7.09134530729627,45.4045701354897,57.0435232352362,3,52.8326474895428,6.82161764069657,27.3570644560652,30.6429355439348,2.87494726727904,1.98781904146199,4.86276630874103
"MO01","Audiovisual Technologies","Missouri","1994",1,7.00568987475565,43.4029439139893,2.27589186276691,2.17986107124489,"MO","01",2.18078726420238e-05,5.47783884056092,125,117.657683623961,4.65574255062535,9.55871380230522,8.12417303136382,66.0671624683048,56.1520169642794,4,56.5970560860107,8.75711234344456,54.2536798924866,70.7463201075134,2.84486482845864,2.72482633905611,5.56969116751475
"MO01","Audiovisual Technologies","Missouri","2003",0,6.89649699969167,39.0286999821864,2.22696203992242,0.964192144149394,"MO","01",2.18078726420238e-05,9.58307752223615,158,144.966493731085,6.6105465308507,15.8670305983091,10.9453089399697,82.3592914660309,56.812639490894,7,60.9713000178136,10.8964652595128,61.6653459718545,96.3346540281455,3.51860002307743,1.52342358775604,5.04202361083347
"MO010","Machines & Mechanical Engineering","Missouri","2015",20,8.86715623714524,40.8095402279969,1.57140946586494,4.63280288626857,"MO","010",0.00124304874059535,3.50026900443314,43,54.0832012297641,6.47200780435091,6.02116824225872,11.1331579961007,29.3184821696761,54.2099607697426,11,59.1904597720031,3.81287718197245,17.5481022980387,25.4518977019613,0.675706070321922,1.99210524109549,2.66781131141741
"MO010","Machines & Mechanical Engineering","Missouri","1980",2,2.18952972034284,27.8158792316073,0.0806285618310507,0.261967822202876,"MO","010",0.00124304874059535,1.37916507882399,46,62.4949560455397,2.20684222550537,2.81648389663159,4.50673794310574,40.2774319096358,64.4490923080031,1,72.1841207683927,1.00718367135771,12.7953044465394,33.2046955534606,0.0370891384422833,0.120505198213323,0.157594336655606
"MO010","Machines & Mechanical Engineering","Missouri","1997",13,NA,NA,NA,NA,"MO","010",0.00124304874059535,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"MO010","Machines & Mechanical Engineering","Missouri","1994",7,4.69731198793015,50.3843438935291,2.90332693176012,0.728041073688246,"MO","010",0.00124304874059535,1.21631909470982,32,32.300283422203,3.76566074919865,2.26694209763442,7.0183350034512,19.1442513031011,59.2696078014642,4,49.6156561064709,1.50313983613765,16.1229900459293,15.8770099540707,0.929064618163238,0.232973143580239,1.16203776174348
"MO010","Machines & Mechanical Engineering","Missouri","1988",2,9.61659970508753,36.2107113056823,0.0394741293053613,2.2497777483828,"MO","010",0.00124304874059535,1.38145392485363,32,47.4029639237162,2.91427752719587,2.53188696413463,5.34119969419866,29.3396769819959,61.8941824591625,2,63.7892886943177,3.07731190562801,11.5874276178183,20.4125723821817,0.0126317213777156,0.719928879482495,0.732560600860211
"MO010","Machines & Mechanical Engineering","Missouri","1991",4,NA,NA,NA,NA,"MO","010",0.00124304874059535,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"MO010","Machines & Mechanical Engineering","Missouri","2009",18,10.4083536508842,31.4836469971103,6.47011990612371,0.42081989242558,"MO","010",0.00124304874059535,1.77026543823369,31,37.3772637747994,4.73620928728132,3.39184770553791,9.07462816426055,21.3954950248328,57.2420045344734,9,68.5163530028897,3.22658963177409,9.7599305691042,21.2400694308958,2.00573717089835,0.13045416665193,2.13619133755028
"MO010","Machines & Mechanical Engineering","Missouri","2003",17,3.76303630800765,40.9428263219058,2.50515602269989,0.201328428903334,"MO","010",0.00124304874059535,2.45096381154024,39,46.6547773454388,5.25340372625281,4.4352064500292,9.50643578725129,26.1747029645291,56.1029426219908,7,59.0571736780942,1.46758416012298,15.9677022655433,23.0322977344567,0.977010848852956,0.0785180872723004,1.05552893612526
"MO010","Machines & Mechanical Engineering","Missouri","2012",25,7.21071521274078,41.2737138798911,0.40295404570352,3.07662935326139,"MO","010",0.00124304874059535,2.06205430136012,35,40.0172935581496,5.15290795056823,3.82876378258844,9.56777293553054,21.9862917138191,54.9419757282451,10,58.7262861201089,2.52375032445927,14.4457998579619,20.5542001420381,0.141033915996232,1.07682027364149,1.21785418963772
"MO010","Machines & Mechanical Engineering","Missouri","2006",14,9.26085155513426,43.4558206846884,4.3484629684444,2.94069406344761,"MO","010",0.00124304874059535,2.42273541809627,40,45.4363020608157,5.33215800628643,4.52429135684428,9.9574374489997,25.0706143522411,55.1774973207205,8,56.5441793153116,3.7043406220537,17.3823282738754,22.6176717261246,1.73938518737776,1.17627762537904,2.9156628127568
"MO010","Machines & Mechanical Engineering","Missouri","2000",16,6.27096365685517,41.3524138111296,1.29468631582728,2.97527163436741,"MO","010",0.00124304874059535,2.05759275885415,43,43.5765239948119,4.72179185081196,3.87548893220852,8.89352471681753,25.038375348742,57.458404327346,6,58.6475861888704,2.69651437244772,17.7815379387857,25.2184620612143,0.55671511580573,1.27936680277799,1.83608191858372
"MO011","Medical Technology","Missouri","1994",2,NA,NA,NA,NA,"MO","011",0.000392541707556428,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"MO011","Medical Technology","Missouri","2009",13,9.95248860172382,51.3665963067175,0.324864215298889,3.41875148252888,"MO","011",0.000392541707556428,5.60607133641825,38,55.1734159581112,10.1608197336821,9.49109576799076,17.2022986127895,25.8836602153381,46.913281996151,9,48.6334036932825,3.78194566865505,19.5193065965527,18.4806934034473,0.123448401813578,1.29912556336097,1.42257396517455
"MO011","Medical Technology","Missouri","2003",19,16.4116988456477,49.4548244675074,0.019328312440825,8.60597883727081,"MO","011",0.000392541707556428,3.51722997372635,32,52.7364653888649,6.66944579579086,7.21862542527342,13.6881100620703,25.7872366589966,48.8983030410709,7,50.5451755324926,5.25174363060727,15.8255438296024,16.1744561703976,0.006185059981064,2.75391322792666,2.76009828790772
"MO011","Medical Technology","Missouri","2012",12,15.8859210488299,39.197842053996,3.93363961005884,6.09648681765283,"MO","011",0.000392541707556428,5.57927718126004,46,56.7232310131143,9.83596505631022,9.54891566147173,16.8342238108123,26.7384671324634,47.1384768725207,10,60.802157946004,7.30752368246176,18.0310073448381,27.9689926551619,1.80947422062707,2.8043839361203,4.61385815674737
"MO011","Medical Technology","Missouri","2015",10,NA,NA,NA,NA,"MO","011",0.000392541707556428,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
"MO011","Medical Technology","Missouri","1997",9,NA,NA,NA,NA,"MO","011",0.000392541707556428,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"MO011","Medical Technology","Missouri","2006",37,9.13645594384159,33.0937605754783,0.0738434040105555,5.38832001700939,"MO","011",0.000392541707556428,4.9704063609796,30,62.5056444252294,7.95193203219481,9.11772868883647,14.5870485340621,30.1961623721575,48.3094969259597,8,66.9062394245217,2.74093678315248,9.92812817264348,20.0718718273565,0.0221530212031666,1.61649600510282,1.63864902630598
"MO011","Medical Technology","Missouri","2000",23,NA,NA,NA,NA,"MO","011",0.000392541707556428,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"MO012","Pharmaceuticals & Biotechnology","Missouri","1980",4,14.2795182658208,43.9676441631869,5.60170410416937,4.73797191137564,"MO","012",0.00377276196707011,3.42975207466723,141,55.6116395253879,6.16732774638207,5.72571375775538,10.2958909440918,32.7865849372372,58.9563357905847,1,56.0323558368131,20.1341207548074,61.9943782700935,79.0056217299065,7.89840278687881,6.68054039503966,14.5789431819185
"MO012","Pharmaceuticals & Biotechnology","Missouri","2009",39,21.0179697045785,59.8910048301869,6.18438115775867,11.3506020978075,"MO","012",0.00377276196707011,16.6626109954799,109,82.8456309746842,20.1128421613104,23.5284196804558,28.400314420498,31.490991915191,38.011650759005,9,40.1089951698131,22.9095869779906,65.2811952649037,43.7188047350963,6.74097546195696,12.3721562866102,19.1131317485672
"MO012","Pharmaceuticals & Biotechnology","Missouri","2015",25,26.2770635543738,57.7542380617436,8.9613733179326,10.0030799788346,"MO","012",0.00377276196707011,23.3194524080194,155,113.41439688716,20.5612806205026,33.5776953686275,29.6062019375153,42.0889637793766,37.1107768806923,11,42.2457619382564,40.7294485092795,89.5190689957026,65.4809310042974,13.8901286427955,15.5047739671936,29.3949026099891
"MO012","Pharmaceuticals & Biotechnology","Missouri","2003",14,23.4549817351142,59.6794190902487,8.87377171293636,8.68206266196525,"MO","012",0.00377276196707011,21.4952881551586,190,116.984315703512,18.3745043306804,30.7844068482396,26.3149864690071,46.6831297188871,39.9054603500885,7,40.3205809097513,44.5644652967169,113.390896271473,76.6091037285274,16.8601662545791,16.495919057734,33.3560853123131
"MO012","Pharmaceuticals & Biotechnology","Missouri","1988",5,7.97738796898662,35.8884342711407,1.13635974633139,2.78462380393455,"MO","012",0.00377276196707011,4.20764505293048,146,55.2802997550079,7.61147293263239,6.8594003035285,12.4083992560245,31.0032938144389,56.0838019182959,2,64.1115657288593,11.6469864347205,52.3971140358654,93.6028859641346,1.65908522964383,4.06555075374445,5.72463598338827
"MO012","Pharmaceuticals & Biotechnology","Missouri","1991",13,9.19181716466625,39.9545724072132,3.12015659976502,3.10344781468347,"MO","012",0.00377276196707011,3.98919487003154,136,44.0681894605371,9.05232304495707,6.2109741599149,14.0940080269846,23.0210327143396,52.239570075723,3,60.0454275927868,12.5008713439461,54.33821847381,81.66178152619,4.24341297568043,4.22068902796951,8.46410200364994
"MO012","Pharmaceuticals & Biotechnology","Missouri","2006",26,23.7889504962653,55.5346132092504,8.3967207344749,9.74820105691972,"MO","012",0.00377276196707011,23.6902474992837,276,118.801340250757,19.9410608072941,33.3887948170075,28.1047290767369,46.5925501889602,39.2188758903025,8,44.4653867907496,65.6575033696922,153.275532457531,122.724467542469,23.1749492271507,26.9050349170984,50.0799841442491
"MO012","Pharmaceuticals & Biotechnology","Missouri","1994",14,10.0151966690966,40.9937150139915,3.05127663506374,3.00692883057357,"MO","012",0.00377276196707011,5.12079078973851,76,46.3982562328866,11.0366018154556,7.74069828138669,16.6831663727487,22.3274077731413,48.1212217568553,4,59.0062849860085,7.61154946851341,31.1552234106335,44.8447765893665,2.31897024264844,2.28526591123591,4.60423615388435
"MO012","Pharmaceuticals & Biotechnology","Missouri","2000",11,26.3476239466517,59.0998179591966,13.1791183836021,9.35460125387139,"MO","012",0.00377276196707011,16.7508565334184,95,97.5421530479896,17.1729411438941,23.3452909710709,23.9335407734801,40.4504046649874,41.469665576365,6,40.9001820408034,25.0302427493191,56.1448270612368,38.8551729387632,12.520162464422,8.88687119117782,21.4070336555998
"MO012","Pharmaceuticals & Biotechnology","Missouri","1997",10,11.302923399957,52.9861792327598,0.663236881578142,5.84703295271687,"MO","012",0.00377276196707011,7.77246558103699,61,57.0331940241149,13.6279682630971,11.5715587865067,20.2891649056407,24.8803789167598,43.6243828571829,5,47.0138207672402,6.89478327397377,32.3215693319835,28.6784306680165,0.404574497762667,3.56669010115729,3.97126459891996
"MO012","Pharmaceuticals & Biotechnology","Missouri","2012",37,25.5751663852249,55.4355937015316,12.2418982546346,5.68070481814081,"MO","012",0.00377276196707011,17.092110674548,126,84.3099389921699,20.272948692485,24.2405637352927,28.7517272875076,30.9415827994221,36.6998045180601,10,44.5644062984684,32.2247096453833,69.8488480639298,56.1511519360702,15.4247918008396,7.15768807085742,22.582479871697
"MO013","Semiconducturs","Missouri","2015",29,NA,NA,NA,NA,"MO","013",4.36157452840475e-05,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
"MO013","Semiconducturs","Missouri","2012",10,NA,NA,NA,NA,"MO","013",4.36157452840475e-05,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
"MO013","Semiconducturs","Missouri","1994",1,NA,NA,NA,NA,"MO","013",4.36157452840475e-05,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"MO013","Semiconducturs","Missouri","2009",1,NA,NA,NA,NA,"MO","013",4.36157452840475e-05,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
"MO02","Information & Communication Technology","Missouri","2000",2,6.15362401974679,40.6707503128441,1.43106920830787,2.33033152317761,"MO","02",6.54236179260713e-05,18.2299384458297,153,198.632848152952,9.17770581016501,29.4706702217714,14.8367555999994,103.940253219678,52.3278270367657,6,59.3292496871559,9.41504475021259,62.2262479786515,90.7737520213485,2.18953588871104,3.56540723046174,5.75494311917279
"MO02","Information & Communication Technology","Missouri","2015",8,15.7000504896378,46.2432478822846,2.47816668005508,9.6678660026003,"MO","02",6.54236179260713e-05,40.2416526255149,317,243.107196041697,16.5530487294226,57.2413130142624,23.5457090313545,111.73395131331,45.960774971937,11,53.7567521177154,49.7691600521517,146.591095786842,170.408904213158,7.8557883757746,30.647135228243,38.5029236040176
"MO02","Information & Communication Technology","Missouri","1997",3,3.83419614634662,33.4333152173875,0.050244341452582,1.57804234738161,"MO","02",6.54236179260713e-05,9.27495928124659,116,140.306360186386,6.61050523221152,15.3957420221964,10.9729466303198,78.9074743797663,56.239413719338,5,66.5666847826125,4.44766752976208,38.7826456521695,77.2173543478305,0.0582834360849951,1.83052912296267,1.88881255904767
"MO02","Information & Communication Technology","Missouri","2006",4,8.24770806433075,36.2016638875797,1.30285441303685,3.11577358186981,"MO","02",6.54236179260713e-05,25.9272276862137,159,182.418576163712,14.2130413642442,38.3622126674803,21.029773104386,86.8035677016379,47.5848290931378,8,63.7983361124203,13.1138558222859,57.5606455812517,101.439354418748,2.07153851672859,4.954079995173,7.0256185119016
"MO02","Information & Communication Technology","Missouri","2009",10,5.28722647095234,34.4327010762997,2.74168084065377,1.4091289831445,"MO","02",6.54236179260713e-05,22.9124759134625,141,159.064466541769,14.4045218970674,33.2003643871882,20.8722696583338,76.037398792462,47.8028817155686,9,65.5672989237003,7.4549893240428,48.5501085175825,92.4498914824175,3.86576998532182,1.98687186623374,5.85264185155556
"MO02","Information & Communication Technology","Missouri","2003",6,5.40930129458277,30.7678390379753,1.50133917238535,1.638526240803,"MO","02",6.54236179260713e-05,20.6324372766888,147,197.831219676226,10.4293130833729,32.3528897143348,16.3537836784731,101.365262441468,51.2382538041084,7,69.2321609620248,7.95167290303667,45.2287233858236,101.771276614176,2.20696858340647,2.40863357398041,4.61560215738688
"MO02","Information & Communication Technology","Missouri","1991",0,4.29158221612665,38.2631814934553,0.063929897357246,0.381469370757837,"MO","02",6.54236179260713e-05,2.883031846376,66,65.7335350915117,4.38593762280144,5.62670787143936,8.55987413974629,37.4586308687398,56.9855718494241,3,61.7368185065447,2.83244426264359,25.2536997856805,40.7463002143195,0.0421937322557824,0.251769784700173,0.293963516955955
"MO02","Information & Communication Technology","Missouri","2012",7,12.2103448787995,42.8017078478103,2.97186251288558,4.61269013096137,"MO","02",6.54236179260713e-05,29.2534282731813,149,182.386511024643,16.0392498923502,41.7084645831119,22.8681739393964,83.7960142314792,45.9441949740225,10,57.1982921521897,18.1934138694113,63.7745446932373,85.2254553067627,4.42807514419951,6.87290829513245,11.300983439332
"MO02","Information & Communication Technology","Missouri","1994",0,2.96819615843209,36.9818503640323,0.188519630307837,0.290847941484339,"MO","02",6.54236179260713e-05,5.00127005562807,86,96.569510496229,5.17893280180121,8.81622576123821,9.12940918508898,53.5550767982729,55.4575419540562,4,63.0181496359677,2.55264869625159,31.8043913130678,54.1956086869322,0.16212688206474,0.250129229676531,0.412256111741272
"MO03","Chemistry & Materials","Missouri","1991",6,6.64243373573788,35.5636460272495,0.871671880719305,3.33875519979355,"MO","03",0.00324937302366154,2.01505611834756,34,33.0164048614113,6.10319665876977,3.34876303239689,10.1427246438659,18.862105670737,57.1294959275913,3,64.4363539727505,2.25842747015088,12.0916396492648,21.9083603507352,0.296368439444564,1.13517676792981,1.43154520737437
"MO03","Chemistry & Materials","Missouri","1980",4,3.84115650567079,34.2317324705135,0.36060357634951,1.92445745866145,"MO","03",0.00324937302366154,2.71785222029293,94,58.4761252822213,4.64779806660557,4.59430517523658,7.85671956386175,36.2910767123397,62.0613567283901,1,65.7682675294865,3.61068711533054,32.1778285222827,61.8221714777173,0.338967361768539,1.80899001114176,2.1479573729103
"MO03","Chemistry & Materials","Missouri","2012",47,13.8666068441789,46.7225754254065,8.2060168678958,3.04786387347936,"MO","03",0.00324937302366154,5.37907316085185,62,43.5337704760532,12.356092987192,8.49923080429185,19.523305037332,20.7924635624838,47.7616878462691,10,53.2774245745935,8.59729624339094,28.967996763752,33.032003236248,5.08773045809539,1.8896756015572,6.97740605965259
"MO03","Chemistry & Materials","Missouri","2015",42,21.8679837692529,54.3026333274736,3.6215135385323,7.69098206366368,"MO","03",0.00324937302366154,6.22891491734747,58,53.1533121967623,11.7187709663122,9.90472574458389,18.6342587794317,24.4997696254361,46.0926490050953,11,45.6973666725264,12.6834305861667,31.4955273299347,26.5044726700653,2.10047785234873,4.46076959692493,6.56124744927367
"MO03","Chemistry & Materials","Missouri","1994",12,NA,NA,NA,NA,"MO","03",0.00324937302366154,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"MO03","Chemistry & Materials","Missouri","1988",4,13.2732253610856,47.6733829743169,3.24642763300444,4.45823107283127,"MO","03",0.00324937302366154,2.7473271768179,68,48.4611135129942,5.66913753659673,4.5475605528138,9.38393739465857,28.6423527937936,59.1037859377985,2,52.3266170256831,9.02579324553824,32.4179004225355,35.5820995774645,2.20757079044302,3.03159712952527,5.23916791996829
"MO03","Chemistry & Materials","Missouri","2000",14,16.9930464949436,52.5051482198066,3.86377995556625,5.7157017973272,"MO","03",0.00324937302366154,3.77981785406025,59,40.0172935581496,9.4454609944267,6.2634011998245,15.6517361443324,20.2566882101245,50.61983559855,6,47.4948517801934,10.0258974320167,30.9780374496859,28.0219625503141,2.27963017378409,3.37226406042305,5.65189423420714
"MO03","Chemistry & Materials","Missouri","2003",23,12.9544704112443,57.1426697189003,4.01312969301086,4.55146041279092,"MO","03",0.00324937302366154,4.38166035993735,58,43.7154729307777,10.0231338383908,6.96193114530659,15.9255537652095,21.1058345551416,48.2800096628536,7,42.8573302810997,7.51359283852167,33.1427484369622,24.8572515630378,2.3276152219463,2.63984703941873,4.96746226136503
"MO03","Chemistry & Materials","Missouri","2009",27,19.5668910713993,60.9535264830163,7.13042464704419,8.61250710973061,"MO","03",0.00324937302366154,4.39207312297471,66,39.1729115626651,11.2120160278326,6.88768268036592,17.5827693311682,18.658401500818,47.6308774520628,9,39.0464735169837,12.9141481071236,40.2293274787908,25.7706725212092,4.70608026704917,5.6842546924222,10.3903349594714
"MO03","Chemistry & Materials","Missouri","1997",14,NA,NA,NA,NA,"MO","03",0.00324937302366154,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"MO03","Chemistry & Materials","Missouri","2006",23,13.4265098404399,57.9307004545183,3.43371258203695,5.6321423341736,"MO","03",0.00324937302366154,5.25835989138718,75,50.0323053273767,10.5099292486727,8.81528446297246,17.6191850551186,24.3180762753548,48.6047487043305,8,42.0692995454817,10.0698823803299,43.4480253408888,31.5519746591112,2.57528443652771,4.2241067506302,6.79939118715791
"MO04","Computer Science","Missouri","2009",6,10.0519767019249,39.2546001279577,1.08705265426501,1.81348499951274,"MO","04",4.36157452840475e-05,16.002291320572,98,104.382716049383,15.3304032757697,23.7978439927279,22.7986441562503,47.0579295332687,45.0821087190392,9,60.7453998720423,9.85093716788644,38.4695081253985,59.5304918746015,1.06531160117971,1.77721529952248,2.84252690070219
"MO04","Computer Science","Missouri","2015",5,12.1784338094159,35.5348591010276,3.29591582365048,4.84289269049113,"MO","04",4.36157452840475e-05,29.3211754023188,61,148.867752317817,19.6961228646222,43.2623975319003,29.0609597164734,58.8519330178102,39.5330298882779,11,64.4651408989724,7.42884462374369,21.6762640516268,39.3237359483732,2.01050865242679,2.95416454119959,4.96467319362638
"MO04","Computer Science","Missouri","1991",1,NA,NA,NA,NA,"MO","04",4.36157452840475e-05,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"MO04","Computer Science","Missouri","2003",1,3.8990305245185,47.1471271868567,0.0982877547407871,3.17634689627084,"MO","04",4.36157452840475e-05,13.0956662246063,35,97.4780227698516,13.4344807706303,20.4593439689146,20.9886735364132,45.9933256870695,47.1832771943488,7,52.8528728131433,1.36466068358148,16.5014945153998,18.4985054846002,0.0344007141592755,1.1117214136948,1.14612212785407
"MO04","Computer Science","Missouri","2006",2,14.5021907316803,42.7162705398574,3.91590713954544,7.18347391964787,"MO","04",4.36157452840475e-05,17.1736633994413,72,117.807320939617,14.5777556627774,26.4825056511253,22.4795075890904,55.077164619554,46.7519031756815,8,57.2837294601426,10.4415773268098,30.7557147886973,41.2442852113027,2.81945314047272,5.17210122214647,7.99155436261918
"MO04","Computer Science","Missouri","1997",3,NA,NA,NA,NA,"MO","04",4.36157452840475e-05,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"MO04","Computer Science","Missouri","2000",2,4.14389550612511,31.0777467403391,0.804683990044541,0.12675548571508,"MO","04",4.36157452840475e-05,8.50796865911827,32,76.304342604602,11.1500451595597,14.3982384721235,18.8694876079767,37.585022460018,49.2567279621006,6,68.9222532596609,1.32604656196003,9.9448789569085,22.0551210430915,0.257498876814253,0.0405617554288256,0.298060632243079
"MO04","Computer Science","Missouri","2012",4,8.00647824304265,40.1414755671462,1.35810972572647,3.37307444747431,"MO","04",4.36157452840475e-05,21.571430230703,83,119.827424700966,18.0020811467286,31.3226256041402,26.139780340191,51.4772741146291,42.9595096807704,10,59.8585244328538,6.6453769417254,33.3174247207313,49.6825752792687,1.12723107235297,2.79965179140368,3.92688286375665
"MO05","Consumer Goods & Civil Engineering","Missouri","2012",2,NA,NA,NA,NA,"MO","05",0.000327118089630357,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
"MO05","Consumer Goods & Civil Engineering","Missouri","1997",3,NA,NA,NA,NA,"MO","05",0.000327118089630357,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"MO05","Consumer Goods & Civil Engineering","Missouri","1991",2,NA,NA,NA,NA,"MO","05",0.000327118089630357,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"MO05","Consumer Goods & Civil Engineering","Missouri","2006",4,NA,NA,NA,NA,"MO","05",0.000327118089630357,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
"MO05","Consumer Goods & Civil Engineering","Missouri","2009",3,NA,NA,NA,NA,"MO","05",0.000327118089630357,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
"MO05","Consumer Goods & Civil Engineering","Missouri","2015",8,NA,NA,NA,NA,"MO","05",0.000327118089630357,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
"MO05","Consumer Goods & Civil Engineering","Missouri","1980",1,NA,NA,NA,NA,"MO","05",0.000327118089630357,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"MO05","Consumer Goods & Civil Engineering","Missouri","1988",1,NA,NA,NA,NA,"MO","05",0.000327118089630357,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"MO05","Consumer Goods & Civil Engineering","Missouri","2000",6,NA,NA,NA,NA,"MO","05",0.000327118089630357,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"MO05","Consumer Goods & Civil Engineering","Missouri","2003",9,NA,NA,NA,NA,"MO","05",0.000327118089630357,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"MO05","Consumer Goods & Civil Engineering","Missouri","1994",1,NA,NA,NA,NA,"MO","05",0.000327118089630357,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"MO06","Electrical Machinery","Missouri","2000",2,17.6124011971336,45.837405286447,5.98506372756268,8.32893003883867,"MO","06",0.00017446298113619,22.9486455746239,397,252.117500120094,9.10236122589367,34.4057873465347,13.6467271530718,135.888536022699,53.8988907782956,6,54.162594713553,69.9212327526203,181.974498987194,215.025501012806,23.7607029984238,33.0658522541895,56.8265552526133
"MO06","Electrical Machinery","Missouri","1991",0,7.78724313840046,44.1659279517465,1.36664385034064,3.44012292542769,"MO","06",0.00017446298113619,5.58303150572003,155,109.502449920738,5.09854483599339,9.45078133050212,8.63065743035244,61.7102695593926,56.3551496830079,3,55.8340720482535,12.0702268645207,68.4571883252071,86.5428116747929,2.118297968028,5.33219053441292,7.45048850244092
"MO06","Electrical Machinery","Missouri","2006",7,21.3581238471479,54.5847685187191,10.0564841176729,6.4834600948029,"MO","06",0.00017446298113619,26.0615514370559,342,234.802325022818,11.0993583366448,38.3541121356216,16.3346389912853,122.131128602017,52.0144460197096,8,45.4152314812809,73.0447835572459,186.679908334019,155.320091665981,34.3931756824413,22.1734335242259,56.5666092066673
"MO06","Electrical Machinery","Missouri","2012",7,20.5954047699835,48.6331009572268,9.20830695561076,5.79739708851033,"MO","06",0.00017446298113619,34.6453478714759,408,250.311163952539,13.8409119770802,49.0441995344126,19.5932929079071,124.162530540432,49.6032732139641,10,51.3668990427732,84.0292514615326,198.423051905485,209.576948094515,37.5698923788919,23.6533801211222,61.223272500014
