"onshored_patents","N_inv_nonwestern_log","N_inv_anglosaxon_log","N_patents_state_log","N_patents_TechGroup_log","imputed_N_inv_nonwestern_log","imputed_N_inv_anglosaxon_log","regio_tech"
1,3.19833521815954,5.42463695500487,8.7132532743207,9.46622213187817,2.79192725391061,5.09822927318437,"MN02"
41,2.5764790415378,4.10382070597404,9.29890054895566,10.109118652099,2.5491481440859,4.16706819741994,"MN03"
16,1.91016377986919,3.75866913145348,9.0300168178449,10.1223419184319,1.95166689555508,3.86089075318695,"MN03"
32,2.26195039687402,3.98045239100633,9.16408698745872,10.1243885912976,2.39690066087107,4.1260036969642,"MN03"
8,2.26386604571251,4.07129040891162,8.14902386805177,9.79272357555127,1.79599200427872,4.05467359437547,"MN03"
59,2.90962862599021,4.32105857288484,9.29679325970638,10.1710689532809,2.71635340394204,4.1521092682849,"MN03"
9,1.52265748145672,3.49070734631637,8.7132532743207,9.94669070983678,1.79247237468428,3.91981447814408,"MN03"
5,2.54422053279041,5.24228088199179,7.46794233228585,9.8914655773088,2.11226064533438,4.47240516530084,"MN03"
31,2.86616465526198,4.61385198283985,9.29468152040993,10.0459848807647,2.75502940481096,4.30873862941069,"MN03"
50,2.05121456847271,4.02203200507275,9.29182818882245,10.0422489945777,2.51079186918448,4.04381520323186,"MN03"
74,3.5247384073815,4.69057256079805,9.4111565114063,10.1864083078862,2.920885034032,4.31618239042434,"MN03"
45,4.31179125423636,5.78232286296865,9.29182818882245,10.9850384532759,3.77820078633221,4.9688980619745,"MN04"
1,2.16066798701747,4.63106524844594,8.14902386805177,9.00270100719794,2.07619368394923,4.10179143638223,"MN04"
103,3.88609607890967,5.16366304660641,9.4111565114063,11.111820836139,4.40347532432585,5.19254335564997,"MN04"
35,3.72999557136612,5.69354626094537,9.29890054895566,10.6655075973824,3.61251991558173,4.9460149681639,"MN04"
68,3.61562134701451,5.41961758053291,9.29679325970638,11.0603373022929,4.07325453984664,5.05865910691101,"MN04"
46,4.01939273926705,5.6944301226574,9.29468152040993,10.9068729912612,3.87437864948832,5.12625387100134,"MN04"
3,2.91818654726443,5.06881412741646,9.0300168178449,10.1829736293884,2.68181913472397,4.36477895663077,"MN04"
10,2.99001006932949,5.24894290488302,9.16408698745872,10.4948234669494,3.28362028497728,4.74412430816984,"MN04"
1,2.02530707405501,4.47921273088449,8.7132532743207,9.45077359182735,2.3096882153577,4.10454353859629,"MN04"
0,1.61543600266516,4.61648130464538,7.46794233228585,8.72599438101457,1.73721397422273,3.9039770097151,"MN04"
2,0.671670643089647,3.04159240438075,9.16408698745872,10.1216185620268,0.70734452352599,3.30320504334886,"MN05"
6,1.19985968021508,3.12155813944619,9.29468152040993,9.96744778149501,1.30058223892817,3.57226272581226,"MN05"
3,1.26340959266653,2.98784218409867,9.29890054895566,10.0902990146029,1.13295188745895,3.42037286904194,"MN05"
1,0.959430700815264,3.11065590455396,9.0300168178449,10.068111764371,0.389080886992928,3.03985369148564,"MN05"
6,0.392529364667746,3.28247408182648,9.29182818882245,9.91773556580133,1.4119529966298,3.5060261313078,"MN05"
8,1.17965049861213,3.35273065724403,9.4111565114063,10.2402454626345,2.10073836972508,3.96031404620628,"MN05"
1,-0.303550619937059,3.5232184313012,7.46794233228585,9.79110242194134,0.227012668023841,3.33168859185025,"MN05"
10,0.447812216423529,3.11680047464083,9.29679325970638,10.0659889818808,1.77366238113531,3.72574543066823,"MN05"
1,-0.319136068298489,2.9820270738115,8.14902386805177,9.73370702723648,0.301502678060684,3.00683328832526,"MN05"
3,4.76845739629531,6.57425287164475,9.0300168178449,9.59362803513964,3.84749516602004,5.95449842773438,"MN06"
17,5.47840680698119,6.77219451877669,9.29679325970638,9.92485757827232,4.45919197194801,5.93911011347419,"MN06"
0,5.16336333527024,6.70570472164054,9.16408698745872,9.74132150194574,4.11459996812395,6.02935363758302,"MN06"
11,5.46024463914647,6.6708416009424,9.29182818882245,9.82984101236783,4.33073034535187,5.8825673462033,"MN06"
9,5.30014017567279,6.73111747224804,9.29468152040993,9.80482676571216,4.20852626593828,5.92261396809083,"MN06"
0,4.31142240995507,6.2479938987863,8.7132532743207,9.35677565020573,3.45323677938837,5.68392661882722,"MN06"
0,1.90973942931598,4.56644056767208,7.46794233228585,9.31271643859305,1.50057433789066,4.09509172495335,"MN06"
24,5.67033258140643,6.86881870404404,9.4111565114063,10.0370126951411,4.62633114309344,6.0517980138651,"MN06"
2,3.54782344837828,5.64292278173937,8.14902386805177,9.18080856937014,2.8642682343506,5.23996903644859,"MN06"
5,5.32011686213046,6.8132161072304,9.29890054895566,9.78408445528835,4.18509603742926,6.00282235775965,"MN06"
13,2.10028854101442,3.54466529899845,9.4111565114063,9.8871040732856,1.98828244532011,3.73820162860482,"MN07"
5,1.1012892976778,2.96011970416995,9.29679325970638,9.72292444875704,1.93586190844183,3.71749504399218,"MN07"
7,1.13765559962439,3.17554562627694,9.29468152040993,9.46467246474641,1.41227430022623,3.48226838721547,"MN07"
0,1.30561097884831,3.21616991486688,9.16408698745872,9.4501443641835,1.34873021779549,3.3545972453956,"MN07"
2,1.36842720096874,2.72499657872592,9.29890054895566,9.522958929718,1.48874171889126,3.38528993588316,"MN07"
0,0.364923629354703,2.98307334075391,9.29182818882245,9.10941445338622,0.895329641909072,2.92561208950597,"MN08"
6,0.841367128313621,3.6441620433687,9.4111565114063,9.61627203789599,1.58264717504185,3.47416968182818,"MN08"
9,0.771915171831038,3.7028245095515,9.29679325970638,9.21383426123044,1.07842053548593,3.20108041596462,"MN08"
131,3.3792964092692,4.57455586021661,9.29890054895566,10.5288910810096,3.24892184530287,4.70296543445977,"MN09"
1,2.17288291529139,4.86781680871684,7.46794233228585,9.91180288413984,2.02261375816516,4.54041564297605,"MN09"
9,2.76395192972145,4.35378800026244,9.16408698745872,10.4512909914237,3.05609018124205,4.62233885568159,"MN09"
73,3.26402060802694,4.78639476940068,9.29468152040993,10.4706178925126,3.11022495316938,4.5973075426652,"MN09"
14,2.7183310522886,4.21307203037914,9.29182818882245,10.3644504371297,3.06882874510942,4.41131554963919,"MN09"
33,2.44513295131447,4.71022463753136,9.4111565114063,10.5151534912282,3.49733583387065,4.71996199294149,"MN09"
22,2.12674130644835,4.2338022391315,9.29679325970638,10.3374105334608,3.28872552739031,4.48444636538467,"MN09"
7,2.59152533892913,4.280573277685,8.7132532743207,10.0853506709299,2.18012990295148,4.25627210459428,"MN09"
4,2.10716639420916,4.29170763254878,8.14902386805177,9.91348738711446,2.03608298409937,4.37982880428292,"MN09"
12,1.88274445328419,4.29225978404811,9.0300168178449,10.295934963563,2.43012203135365,4.24951795368104,"MN09"
1,2.52485243132207,4.43844939563385,7.48324441607385,9.52864863796972,2.80602938315636,4.19302549855439,"MO01"
1,2.98572737482098,4.75916779738567,7.65254569269392,9.64723954557388,2.99113043198281,4.31187939004453,"MO01"
1,2.52521620089002,4.50817931042337,7.53047999524554,9.58884529850156,2.88434895121833,4.23365292973458,"MO01"
1,2.35807994643891,4.42180383417452,7.54644627374602,9.59185425926183,2.80838300368319,4.26114860855063,"MO01"
0,2.14633471393057,4.44385845711584,7.42595365707754,9.66332499605232,2.64551185837606,4.4180138659039,"MO01"
0,2.27902181152398,4.53433543470232,7.42356844425917,9.5085913957772,2.49299698141414,4.36567905283179,"MO01"
0,1.92009663444807,3.42240214785281,6.85646198459459,8.71948076085107,1.7306732914559,3.81561276375835,"MO01"
1,2.16986620944541,4.25910052255599,7.16394668434255,9.09739561296005,2.25745317850424,4.19067183776528,"MO01"
0,2.38843844852424,4.56782810898507,7.54168309988211,9.66656196374813,2.76424340917444,4.41109127923321,"MO01"
20,1.33838407001637,3.23679030610902,7.65254569269392,10.5359819858841,1.79528130066936,3.37821810793207,"MO010"
7,0.407556144458805,2.76487214804427,7.16394668434255,10.3857284994463,0.818431829794008,2.95200247751015,"MO010"
2,1.12405645799757,3.01615100426368,6.16751649088834,10.3451881532264,0.928964860368592,3.37894076317897,"MO010"
18,1.1714257378852,3.05588946524296,7.48324441607385,10.2737744322947,1.22137481879019,3.06318038700858,"MO010"
17,0.383617620392898,3.13689748021732,7.54168309988211,10.5226921318832,1.48957416485381,3.2647934086322,"MO010"
25,0.925746019207267,3.02306530653205,7.53047999524554,10.3787585348883,1.34254197892029,3.09041915523108,"MO010"
14,1.30950527315347,3.11873153551078,7.54644627374602,10.3611338940306,1.5094609586656,3.22169641734426,"MO010"
16,0.991959965819034,3.22757634775802,7.42595365707754,10.5578419283769,1.35467183089959,3.22040966188822,"MO010"
13,1.33023860436233,2.91672658734118,7.48324441607385,10.1315390402029,2.25035407149791,3.25361188990047,"MO011"
19,1.65856014157953,2.783433218208,7.54168309988211,10.1196467700759,1.97666455046818,3.24987966638194,"MO011"
12,1.98890445884122,3.33109649137624,7.53047999524554,10.2728763320616,2.25642760474472,3.28610324514149,"MO011"
37,1.00829975362983,2.99931942339988,7.54644627374602,10.1330107108144,2.21022072579211,3.40771484253665,"MO011"
39,3.13155546827979,3.77777832384716,7.48324441607385,10.2350908120458,3.15820903858223,3.44970153398778,"MO012"
25,3.70695138140856,4.18175897054934,7.65254569269392,10.3751772595535,3.51386201822293,3.73978556331517,"MO012"
14,3.79693679923216,4.33871591731563,7.54168309988211,10.4193305681139,3.42700829061996,3.84338285141951,"MO012"
5,2.45504747141824,4.53906121595838,6.16751649088834,9.73352925472557,1.92562001860579,3.43409345091947,"MO012"
13,2.52579834939449,4.40258610204079,6.85646198459459,9.72716794793781,1.82631775319416,3.13640826390085,"MO012"
26,4.18445188773939,4.80994174131151,7.54644627374602,10.2834297034132,3.5082203591744,3.84144066116178,"MO012"
14,2.02966676067669,3.80320711771714,7.16394668434255,10.0798748698419,2.04649190076573,3.10581497192764,"MO012"
11,3.22008480373142,3.65984121952669,7.42595365707754,10.517456235219,3.150395292302,3.70007664753326,"MO012"
10,1.93076507840518,3.35614529554589,7.42356844425917,10.4792297509684,2.44855025870871,3.21407949752831,"MO012"
37,3.47273353855606,4.02804719630919,7.53047999524554,10.2485301017451,3.18802741733715,3.43210100089598,"MO012"
2,2.24230891517404,4.50837016916236,7.42595365707754,10.622278113076,3.38339553900105,4.64381624578743,"MO02"
8,3.90739551613878,5.13820086780204,7.65254569269392,11.1603563662156,4.04727589317887,4.71612061077157,"MO02"
3,1.49237980814793,4.3466242290193,7.42356844425917,10.1517138842178,2.73409097912344,4.36827595568144,"MO02"
4,2.57366936759813,4.61946112650017,7.54644627374602,10.7497849125897,3.64707292998572,4.46364772337505,"MO02"
10,2.0088835161624,4.52666678403491,7.48324441607385,10.7882463367971,3.50256085137993,4.33122530862456,"MO02"
6,2.07338233458429,4.62272790923616,7.54168309988211,10.7113018080742,3.4767033435212,4.61873045299063,"MO02"
0,1.04114003593068,3.70736504327836,6.85646198459459,9.08885047438847,1.727524523596,3.6232371471953,"MO02"
7,2.90105965328301,4.44530016041818,7.53047999524554,10.886819920141,3.73070409581016,4.42838544348671,"MO02"
0,0.937131524502559,3.99259988462695,7.16394668434255,9.46622213187817,2.17659386020861,3.98071059722309,"MO02"
6,0.814668761428544,3.08686831514914,6.85646198459459,9.79272357555127,1.20859103358897,2.93715491841419,"MO03"
47,2.15144776352509,3.4974768865569,7.53047999524554,10.1710689532809,2.13997566578875,3.03459059232362,"MO03"
42,2.54029646337629,3.2773134987529,7.65254569269392,10.1864083078862,2.29301199118403,3.19866371446305,"MO03"
4,2.20008639459894,3.57184269054345,6.16751649088834,9.8914655773088,1.51459094694849,3.35488648933955,"MO03"
14,2.30517148858917,3.33298857950942,7.42595365707754,10.1243885912976,1.83472336022137,3.00848502100292,"MO03"
23,2.01671375863565,3.21314952337531,7.54168309988211,10.109118652099,1.9404568992666,3.04954952145866,"MO03"
27,2.5583234628642,3.2492371213827,7.48324441607385,10.0422489945777,1.9297346975924,2.92629652727058,"MO03"
23,2.30954902645669,3.45163617527307,7.54644627374602,10.0459848807647,2.17648708566069,3.1912199534494,"MO03"
6,2.28756659460596,4.08648864976515,7.48324441607385,10.9850384532759,3.16959498803319,3.85137938601322,"MO04"
5,2.00537034512307,3.67182830471185,7.65254569269392,11.111820836139,3.76728384043858,4.07502467968869,"MO04"
1,0.310905814278143,2.91768994420482,7.54168309988211,10.6655075973824,3.018439695929,3.82849629220262,"MO04"
2,2.34579565598578,3.71951256285104,7.54644627374602,10.9068729912612,3.27648435087942,4.00873519504005,"MO04"
2,0.282202005747492,3.09354482177995,7.42595365707754,10.4948234669494,2.66710587077448,3.62660563220855,"MO04"
4,1.89392141617344,3.90565427362609,7.53047999524554,11.0603373022929,3.44434069915875,3.94114043094973,"MO04"
2,4.24736936209318,5.37075663045602,7.42595365707754,9.74132150194574,3.538224787047,4.91183496162174,"MO06"
0,2.49074183066774,4.46063922415563,6.85646198459459,9.18080856937014,2.24609741856422,4.12245036048731,"MO06"
7,4.29107272643745,5.04548809503829,7.54644627374602,9.80482676571216,3.64686174854788,4.80509529212955,"MO06"
7,4.43116496990964,5.34509096593349,7.53047999524554,9.92485757827232,3.89272192283941,4.82159143751291,"MO06"
1,3.42861915141768,4.89384168885928,7.16394668434255,9.35677565020573,2.86946621967197,4.56640794286594,"MO06"
0,4.67518460738915,5.25590367078767,7.48324441607385,9.82984101236783,3.75081403362581,4.76504867024202,"MO06"
0,1.01637422470349,2.98959849494553,6.16751649088834,9.31271643859305,0.87375392043475,2.97757304899206,"MO06"
5,4.13014364622377,5.30032110017966,7.54168309988211,9.78408445528835,3.61149290872157,4.88530368179836,"MO06"
2,3.77728998553594,5.33789256235434,7.42356844425917,9.59362803513964,3.27899390062796,4.83697975177309,"MO06"
6,4.460630943096,5.37923551365052,7.65254569269392,10.0370126951411,4.04414256027099,4.93427933790382,"MO06"
12,1.26473491348937,3.34766824425784,7.54168309988211,10.5288910810096,2.64445186888668,3.58544675849849,"MO09"
9,2.35055464335098,3.20294188163889,7.53047999524554,10.3374105334608,2.67944098527479,3.36692768942339,"MO09"
4,-1.83249624227894,2.84189549336096,7.42356844425917,10.295934963563,1.86220783281283,3.13199927771976,"MO09"
22,2.59255143926669,3.5779468677623,7.54644627374602,10.4706178925126,2.53580921843283,3.47978886670392,"MO09"
15,2.33038025192067,2.68914290353444,7.65254569269392,10.5151534912282,2.85599526276277,3.60244331698021,"MO09"
2,0.718077313454395,3.05782655163281,6.16751649088834,9.91180288413984,1.46340357505732,3.42289696701477,"MO09"
16,1.77657824620166,3.03137434897876,7.48324441607385,10.3644504371297,2.45011219393841,3.2937968736779,"MO09"
0,0.36138061090886,3.90281000031468,5.7268477475872,8.71948076085107,-3.52472575117791,1.47201358841937,"MS01"
0,1.34668660480985,4.13031263591716,6.13122648948314,9.09739561296005,-3.01295643259872,1.8470726624263,"MS01"
0,0.978843891550111,4.31497244814877,6.30809844150953,9.5085913957772,-2.81702255522839,2.0220798774928,"MS01"
7,2.29656136803713,4.39287027980786,6.53958595561767,9.66332499605232,-2.67719987109317,2.07441469056491,"MS01"
2,1.16086275443575,4.1976408817174,6.5510803350434,9.66656196374813,-2.59152259535383,2.06749210389422,"MS01"
1,0.962039152989643,4.01685132694685,6.4150969591716,9.59185425926183,-2.61794928127123,1.91754943321164,"MS01"
0,1.52122322540835,4.34875567954401,6.43615036836943,9.52864863796972,-2.60877161194518,1.84942632321541,"MS01"
0,1.93465381112522,3.97507639511277,6.5410299991899,9.58884529850156,-2.46367420591316,1.8900537543956,"MS01"
0,2.04577627185403,4.21137270040428,6.60665018619822,9.64723954557388,-2.40239187987144,1.96828021470555,"MS01"
2,1.63961064679142,3.94574991622281,6.5410299991899,10.886819920141,-1.57819539905158,2.08478626814773,"MS02"
1,1.24183890199378,3.99058216593339,6.4150969591716,10.7497849125897,-1.65343256103521,2.12004854803606,"MS02"
0,0.915020900039304,4.1168103132242,6.53958595561767,10.622278113076,-1.91259085635846,2.30021707044845,"MS02"
5,2.097115047709,4.18241913668261,6.60665018619822,11.1603563662156,-1.25714422727964,2.37252143543259,"MS02"
0,0.453546454482902,3.63373045468983,5.7268477475872,9.08885047438847,-3.46823370334426,1.27963797185632,"MS02"
3,0.658399131679743,3.88997069570877,6.43615036836943,10.7882463367971,-1.81362970567009,1.98762613328558,"MS02"
0,1.72050161154001,4.49889606890015,6.5510803350434,10.7113018080742,-1.85650356921544,2.27513127765164,"MS02"
0,1.10994609249599,4.3030598411893,6.30809844150953,10.1517138842178,-2.52283530890298,2.02467678034245,"MS02"
0,1.26031665302661,3.81276126574093,6.13122648948314,9.46622213187817,-3.09724324626505,1.6371114218841,"MS02"
4,3.01198400712934,4.681076860755,6.5410299991899,9.92485757827232,-1.62630919148933,2.47799226217392,"MS06"
1,2.55608155099498,4.56983856544598,6.60665018619822,10.0370126951411,-1.42695184979255,2.59068016256483,"MS06"
0,0.456255865843462,3.85774398138652,5.7268477475872,9.18080856937014,-3.03348093905274,1.77885118514832,"MS06"
1,1.431444993961,4.4482472707189,6.30809844150953,9.59362803513964,-2.08470774619173,2.49338057643411,"MS06"
2,2.13184925540985,4.53597327712195,6.4150969591716,9.80482676571216,-1.83700287341698,2.46149611679057,"MS06"
0,1.68823251871577,4.2947663924932,6.13122648948314,9.35677565020573,-2.45229776028493,2.22280876752695,"MS06"
4,2.60003783585265,4.47811194206306,6.5510803350434,9.78408445528835,-1.85158609705488,2.54170450645937,"MS06"
2,2.7517414259257,4.38662455607485,6.53958595561767,9.74132150194574,-1.88467875545288,2.56823578628275,"MS06"
1,2.74452361548696,4.73173527014619,6.43615036836943,9.82984101236783,-1.7322369776912,2.42144949490303,"MS06"
0,1.96896821234694,4.28948435890357,7.3004728142678,9.09739561296005,2.29303629241633,4.79098963324102,"NC01"
29,1.72842036058326,3.99464182916869,8.05165955684195,9.52864863796972,2.83214983136433,4.79334329403013,"NC01"
0,1.67047697716964,4.46051234295523,7.65633716643018,9.5085913957772,2.50691852789428,4.96599684830753,"NC01"
3,2.39945323701515,4.13260689416616,7.92443418488756,9.58884529850156,2.92850958382766,4.83397072521032,"NC01"
0,1.65622394398262,3.85551328573975,7.0343879299155,8.71948076085107,1.73876302943594,4.41593055923409,"NC01"
1,1.95348646220759,3.84536097921964,7.9355873855892,9.64723954557388,3.05169167365622,4.91219718552026,"NC01"
5,1.13272537197892,4.40217737473767,7.90691548867859,9.66332499605232,2.65173823087611,5.01833166137964,"NC01"
9,2.16142929611321,4.26279333113317,7.96380795323145,9.66656196374813,2.78048789487397,5.01140907470894,"NC01"
33,2.04570352717002,4.35975098001624,8.14873480893717,9.59185425926183,2.79897323701429,4.86146640402637,"NC01"
58,2.539558338887,4.57659096998081,7.9355873855892,10.5359819858841,1.87221887945236,3.97853590340781,"NC010"
67,2.31476848816619,4.59625828975333,8.14873480893717,10.3611338940306,1.53479893286022,3.82201421282,"NC010"
15,1.50396696239843,4.62191126793213,6.59030104819669,10.3451881532264,1.04448379717518,3.97925855865471,"NC010"
62,2.37443324446427,4.61893683825409,7.96380795323145,10.5226921318832,1.48153978487236,3.86511120410793,"NC010"
26,2.24719311338943,4.6219813220505,7.0343879299155,10.2350908120458,1.05435857071889,3.69425896290299,"NC010"
62,2.18643615073828,4.41877758898484,8.05165955684195,10.2737744322947,1.2670361501912,3.66349818248432,"NC010"
21,2.28844809373574,4.23020123657556,7.3004728142678,10.3857284994463,0.87783702263683,3.55232027298589,"NC010"
60,2.03135316238268,4.55376752933674,7.92443418488756,10.3787585348883,1.41418595372284,3.69073695070682,"NC010"
27,1.82578106790195,4.57364891447645,7.65633716643018,10.5433130671637,1.09988329702501,3.59527881627087,"NC010"
65,2.23829475203586,4.67829943836409,7.90691548867859,10.5578419283769,1.35224973606065,3.82072745736395,"NC010"
33,2.58384632516184,4.61040984268605,7.92443418488756,10.2728763320616,2.33158044544491,3.88642104061722,"NC011"
26,2.6558604444481,4.26913522076478,7.96380795323145,10.1196467700759,2.01877722828501,3.85019746185767,"NC011"
10,2.20318899702118,3.97640976494287,7.90691548867859,10.0491451249585,1.62491013480179,3.60987708217788,"NC011"
2,0.622021811421253,3.34810935271185,7.0343879299155,9.19390606551276,0.305129036696929,2.84565791284185,"NC011"
30,3.31420163914676,4.37319476364735,8.05165955684195,10.1315390402029,2.33988074559107,3.85392968537621,"NC011"
21,2.90476539900588,4.51005676214699,8.14873480893717,10.1330107108144,2.26283723556604,4.00803263801239,"NC011"
9,1.5713195844533,3.22789366022884,7.65633716643018,9.93875816661805,1.0226064806724,3.08760959012307,"NC011"
1,1.16039893811544,3.26248072334772,7.3004728142678,9.64962702855986,0.527152141107474,2.90602702426031,"NC011"
27,3.08375908776676,4.73715444327716,7.9355873855892,10.4233522009528,2.58803838194408,4.07735170967465,"NC011"
161,4.4101197421809,5.04878936526954,7.9355873855892,10.3751772595535,3.48327263707979,4.34010335879091,"NC012"
165,3.88603117471262,5.3230424074856,7.90691548867859,10.517456235219,3.04066356548992,4.300394443009,"NC012"
150,4.24575609956173,4.72911805787663,7.92443418488756,10.2485301017451,3.18792913836598,4.03241879637172,"NC012"
69,2.39994884702834,4.3801710710159,6.59030104819669,9.73352925472557,1.96121712545858,4.03441124639521,"NC012"
44,2.78770174110629,4.45326036788596,7.0343879299155,9.72716794793781,1.80878925276557,3.73672605937659,"NC012"
169,4.56055920416798,5.41242770721581,8.14873480893717,10.2834297034132,3.43176816474068,4.44175845663752,"NC012"
152,4.55456147496274,5.55402283158961,7.96380795323145,10.4193305681139,3.33724369538713,4.44370064689525,"NC012"
180,4.28856110459094,5.20549819004784,8.05165955684195,10.2350908120458,3.1057292241122,4.05001932946352,"NC012"
51,2.51390844096941,4.64054105876823,7.3004728142678,10.0798748698419,2.02578535083059,3.70613276740337,"NC012"
67,3.01794055982936,4.51985701972578,7.65633716643018,10.4792297509684,2.38766963793788,3.81439729300405,"NC012"
2,2.24543096462294,2.79194031285979,8.05165955684195,9.47270463644367,1.75300734161793,2.61357535351435,"NC013"
6,1.66201894882475,2.98757015468116,7.92443418488756,9.56120848888113,1.78229850303579,2.40798550971813,"NC013"
5,2.64017225800802,3.36633844609023,8.14873480893717,9.64296658814672,1.80610853016984,2.67927342324798,"NC013"
3,2.30428511159621,3.72844455382078,7.96380795323145,9.72454029638112,1.85108104344245,2.87907015903187,"NC013"
87,2.93726653445547,4.2338312120636,7.92443418488756,10.886819920141,3.90063501818058,5.02870323896245,"NC02"
9,2.88790046500337,4.64980667935111,7.3004728142678,9.46622213187817,2.20306826968725,4.58102839269883,"NC02"
138,3.74152128370222,5.16659125696286,7.96380795323145,10.7113018080742,3.57082195376928,5.21904824846637,"NC02"
85,3.62693107372142,4.84791388843399,7.9355873855892,11.1603563662156,4.23788111264595,5.31643840624731,"NC02"
19,2.44941917971402,4.64494676963105,7.0343879299155,9.08885047438847,1.7401697529254,4.22355494267104,"NC02"
362,4.25951178440329,5.15910031827917,8.14873480893717,10.7497849125897,3.77536010096596,5.06396551885079,"NC02"
313,3.86026942072763,4.95743717440684,8.05165955684195,10.7882463367971,3.6401979719607,4.9315431041003,"NC02"
0,1.41176779236667,3.91952402056819,6.59030104819669,8.97246382105991,0.969233750399223,3.17169577210755,"NC02"
34,2.78662249455937,4.56807006108875,7.65633716643018,10.1517138842178,2.8079158546246,4.96859375115717,"NC02"
94,3.73279606300653,5.03878688709719,7.90691548867859,10.622278113076,3.46990204223678,5.24413404126317,"NC02"
120,3.10577181344387,4.15537325253754,8.05165955684195,10.0422489945777,1.93997907236232,3.52661432274632,"NC03"
102,2.94058575034581,4.54981008031112,7.9355873855892,10.1864083078862,2.38072186359448,3.79898150993879,"NC03"
85,2.96413453315574,4.36067758291599,7.96380795323145,10.109118652099,1.98130194805677,3.6498673169344,"NC03"
67,2.53506101406969,4.19360331485435,7.90691548867859,10.1243885912976,1.82069738801182,3.60880281647866,"NC03"
24,1.33106299740926,3.31443648495482,7.0343879299155,9.79272357555127,1.23084977472528,3.53747271388993,"NC03"
136,3.20838436139812,4.47458801885933,8.14873480893717,10.0459848807647,2.19826295005715,3.79153774892514,"NC03"
35,2.28462086704439,3.51030065574154,7.65633716643018,10.1223419184319,1.37945540400128,3.3436898727014,"NC03"
20,1.91041346345906,3.49305932846614,7.3004728142678,9.94669070983678,1.23173349982389,3.40261359765853,"NC03"
125,2.52078859557686,4.37891529660756,7.92443418488756,10.1710689532809,2.15503375553219,3.63490838779936,"NC03"
10,1.07008618679858,3.78142696316218,6.59030104819669,9.8914655773088,1.55914935687563,3.95520428481529,"NC03"
6,2.4940100697876,4.27900646981236,7.65633716643018,10.1829736293884,2.12927576812251,3.84757807614523,"NC04"
29,2.61981362263834,4.02938014739661,7.96380795323145,10.6655075973824,3.12073312851175,4.42881408767836,"NC04"
51,2.70678538219366,3.88708584530565,8.05165955684195,10.9850384532759,3.26952818330297,4.45169718148895,"NC04"
25,1.55744466246273,3.4936914307957,7.92443418488756,11.0603373022929,3.5928341310226,4.54145822642546,"NC04"
63,3.28921056477887,4.43429447654202,8.14873480893717,10.9068729912612,3.37671116442959,4.60905299051579,"NC04"
25,2.64890083076109,3.94885688164846,7.9355873855892,11.111820836139,3.93392486652592,4.67534247516442,"NC04"
1,0.80239048671938,3.58929941459912,7.3004728142678,9.45077359182735,1.68962566393309,3.58734265811074,"NC04"
0,1.95043734745119,3.80496064000745,6.59030104819669,8.72599438101457,1.13516708762485,3.38677612922955,"NC04"
23,2.31123028487284,4.00018771675926,7.90691548867859,10.4948234669494,2.74791951215718,4.22692342768429,"NC04"
1,1.6332654090932,4.19913957571295,7.0343879299155,9.00270100719794,1.49147033587493,3.58459055589669,"NC04"
7,-0.0614129888839562,3.73176245296059,7.65633716643018,10.068111764371,-0.236607092453707,2.52265281100009,"NC05"
29,1.69036863556731,4.02296716943057,7.92443418488756,10.0659889818808,1.19404275997807,3.20854455018269,"NC05"
25,1.42030374893484,4.02877660632103,8.05165955684195,9.91773556580133,0.840269287041857,2.98882525082226,"NC05"
1,1.3895786448458,3.70072152699367,7.0343879299155,9.73370702723648,-0.293766486582306,2.48963240783971,"NC05"
16,1.52862081615709,4.18665055901787,7.9355873855892,10.2402454626345,1.46107004917451,3.44311316572073,"NC05"
12,0.997100080584091,3.59935894730812,7.96380795323145,10.0902990146029,0.507686329345728,2.90317198855639,"NC05"
24,1.5833791836583,3.66345934053886,8.14873480893717,9.96744778149501,0.672412151765378,3.05506184532671,"NC05"
1,0.483058127719056,4.07974155408515,6.59030104819669,9.79110242194134,-0.415372047688141,2.8144877113647,"NC05"
49,3.7189877340208,5.21739567315123,7.9355873855892,10.0370126951411,4.05432263509257,5.53459713337956,"NC06"
30,3.66864103878252,5.1553335682726,8.05165955684195,9.82984101236783,3.73591712422371,5.36536646571775,"NC06"
4,1.2142483911068,3.92403411542554,6.59030104819669,9.31271643859305,1.00128483761991,3.5778908444678,"NC06"
17,3.22882906101341,5.27878741605678,8.14873480893717,9.80482676571216,3.61482683665485,5.40541308760528,"NC06"
3,2.41668887254626,4.87013207518335,7.0343879299155,9.18080856937014,2.29791519565112,4.72276815596305,"NC06"
6,3.36969080643911,5.48008881573376,7.65633716643018,9.59362803513964,3.2802803273703,5.43729754724883,"NC06"
7,2.8435825175257,5.08324593020061,7.3004728142678,9.35677565020573,2.88553537400161,5.16672573834168,"NC06"
31,3.46445499183839,5.56751322992518,7.90691548867859,9.74132150194574,3.52811145184603,5.51215275709747,"NC06"
25,3.52621170826227,5.36703179262102,7.96380795323145,9.78408445528835,3.59274333575749,5.4856214772741,"NC06"
35,3.73162862342335,5.37009124394674,7.92443418488756,9.92485757827232,3.86896084618616,5.42190923298864,"NC06"
49,2.27109338908289,4.16085392693268,7.9355873855892,9.8871040732856,1.48047164991482,3.22100074811927,"NC07"
7,1.62769823317864,4.09420980178494,8.14873480893717,9.46467246474641,0.853599517434469,2.96506750672992,"NC07"
